event_id,is_anomalous,anomaly_type,severity,generation_reason
EVT_006390,False,NORMAL,none,Standard event within normal baseline
EVT_006391,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006392,False,NORMAL,none,Standard event within normal baseline
EVT_006393,False,NORMAL,none,Standard event within normal baseline
EVT_006394,True,SHARED_INFRASTRUCTURE,high,Event originated from high-fanout shared device/IP cluster
EVT_006395,False,NORMAL,none,Standard event within normal baseline
EVT_006396,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006397,False,NORMAL,none,Standard event within normal baseline
EVT_006398,False,NORMAL,none,Standard event within normal baseline
EVT_006399,False,NORMAL,none,Standard event within normal baseline
EVT_006400,False,NORMAL,none,Standard event within normal baseline
EVT_006401,False,NORMAL,none,Standard event within normal baseline
EVT_006402,False,NORMAL,none,Standard event within normal baseline
EVT_006403,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006404,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006405,False,NORMAL,none,Standard event within normal baseline
EVT_006406,False,NORMAL,none,Standard event within normal baseline
EVT_006407,False,NORMAL,none,Standard event within normal baseline
EVT_006408,False,NORMAL,none,Standard event within normal baseline
EVT_006409,False,NORMAL,none,Standard event within normal baseline
EVT_006410,False,NORMAL,none,Standard event within normal baseline
EVT_006411,False,NORMAL,none,Standard event within normal baseline
EVT_006412,False,NORMAL,none,Standard event within normal baseline
EVT_006413,False,NORMAL,none,Standard event within normal baseline
EVT_006414,False,NORMAL,none,Standard event within normal baseline
EVT_006415,False,NORMAL,none,Standard event within normal baseline
EVT_006416,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_006417,False,NORMAL,none,Standard event within normal baseline
EVT_006418,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006419,False,NORMAL,none,Standard event within normal baseline
EVT_006420,False,NORMAL,none,Standard event within normal baseline
EVT_006421,False,NORMAL,none,Standard event within normal baseline
EVT_006422,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006423,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006424,False,NORMAL,none,Standard event within normal baseline
EVT_006425,False,NORMAL,none,Standard event within normal baseline
EVT_006426,False,NORMAL,none,Standard event within normal baseline
EVT_006427,False,NORMAL,none,Standard event within normal baseline
EVT_006428,False,NORMAL,none,Standard event within normal baseline
EVT_006429,False,NORMAL,none,Standard event within normal baseline
EVT_006430,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006431,False,NORMAL,none,Standard event within normal baseline
EVT_006432,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006433,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006434,True,SHARED_INFRASTRUCTURE,high,Event originated from high-fanout shared device/IP cluster
EVT_006435,False,NORMAL,none,Standard event within normal baseline
EVT_006436,False,NORMAL,none,Standard event within normal baseline
EVT_006437,False,NORMAL,none,Standard event within normal baseline
EVT_006438,False,NORMAL,none,Standard event within normal baseline
EVT_006439,False,NORMAL,none,Standard event within normal baseline
EVT_006440,False,NORMAL,none,Standard event within normal baseline
EVT_006441,False,NORMAL,none,Standard event within normal baseline
EVT_006442,False,NORMAL,none,Standard event within normal baseline
EVT_006443,False,NORMAL,none,Standard event within normal baseline
EVT_006444,False,NORMAL,none,Standard event within normal baseline
EVT_006445,False,NORMAL,none,Standard event within normal baseline
EVT_006446,False,NORMAL,none,Standard event within normal baseline
EVT_006447,False,NORMAL,none,Standard event within normal baseline
EVT_006448,False,NORMAL,none,Standard event within normal baseline
EVT_006449,False,NORMAL,none,Standard event within normal baseline
EVT_006450,False,NORMAL,none,Standard event within normal baseline
EVT_006451,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006452,False,NORMAL,none,Standard event within normal baseline
EVT_006453,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006454,False,NORMAL,none,Standard event within normal baseline
EVT_006455,False,NORMAL,none,Standard event within normal baseline
EVT_006456,False,NORMAL,none,Standard event within normal baseline
EVT_006457,False,NORMAL,none,Standard event within normal baseline
EVT_006458,False,NORMAL,none,Standard event within normal baseline
EVT_006459,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006460,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006461,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006462,False,NORMAL,none,Standard event within normal baseline
EVT_006463,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006464,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_006465,True,HIGH_ACTIVITY,medium,Elevated transactional volume from network hub
EVT_006466,False,NORMAL,none,Standard event within normal baseline
EVT_006467,False,NORMAL,none,Standard event within normal baseline
EVT_006468,False,NORMAL,none,Standard event within normal baseline
EVT_006469,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006470,False,NORMAL,none,Standard event within normal baseline
EVT_006471,False,NORMAL,none,Standard event within normal baseline
EVT_006472,False,NORMAL,none,Standard event within normal baseline
EVT_006473,False,NORMAL,none,Standard event within normal baseline
EVT_006474,False,NORMAL,none,Standard event within normal baseline
EVT_006475,False,NORMAL,none,Standard event within normal baseline
EVT_006476,False,NORMAL,none,Standard event within normal baseline
EVT_006477,False,NORMAL,none,Standard event within normal baseline
EVT_006478,False,NORMAL,none,Standard event within normal baseline
EVT_006479,False,NORMAL,none,Standard event within normal baseline
EVT_006480,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006481,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006482,False,NORMAL,none,Standard event within normal baseline
EVT_006483,False,NORMAL,none,Standard event within normal baseline
EVT_006484,False,NORMAL,none,Standard event within normal baseline
EVT_006485,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006486,False,NORMAL,none,Standard event within normal baseline
EVT_006487,False,NORMAL,none,Standard event within normal baseline
EVT_006488,False,NORMAL,none,Standard event within normal baseline
EVT_006489,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_006490,False,NORMAL,none,Standard event within normal baseline
EVT_006491,False,NORMAL,none,Standard event within normal baseline
EVT_006492,False,NORMAL,none,Standard event within normal baseline
EVT_006493,False,NORMAL,none,Standard event within normal baseline
EVT_006494,False,NORMAL,none,Standard event within normal baseline
EVT_006495,False,NORMAL,none,Standard event within normal baseline
EVT_006496,False,NORMAL,none,Standard event within normal baseline
EVT_006497,False,NORMAL,none,Standard event within normal baseline
EVT_006498,False,NORMAL,none,Standard event within normal baseline
EVT_006499,False,NORMAL,none,Standard event within normal baseline
EVT_006500,False,NORMAL,none,Standard event within normal baseline
EVT_006501,False,NORMAL,none,Standard event within normal baseline
EVT_006502,False,NORMAL,none,Standard event within normal baseline
EVT_006503,False,NORMAL,none,Standard event within normal baseline
EVT_006504,False,NORMAL,none,Standard event within normal baseline
EVT_006505,False,NORMAL,none,Standard event within normal baseline
EVT_006506,False,NORMAL,none,Standard event within normal baseline
EVT_006507,False,NORMAL,none,Standard event within normal baseline
EVT_006508,False,NORMAL,none,Standard event within normal baseline
EVT_006509,False,NORMAL,none,Standard event within normal baseline
EVT_006510,False,NORMAL,none,Standard event within normal baseline
EVT_006511,False,NORMAL,none,Standard event within normal baseline
EVT_006512,False,NORMAL,none,Standard event within normal baseline
EVT_006513,False,NORMAL,none,Standard event within normal baseline
EVT_006514,False,NORMAL,none,Standard event within normal baseline
EVT_006515,False,NORMAL,none,Standard event within normal baseline
EVT_006516,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006517,False,NORMAL,none,Standard event within normal baseline
EVT_006518,False,NORMAL,none,Standard event within normal baseline
EVT_006519,False,NORMAL,none,Standard event within normal baseline
EVT_006520,False,NORMAL,none,Standard event within normal baseline
EVT_006521,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006522,False,NORMAL,none,Standard event within normal baseline
EVT_006523,False,NORMAL,none,Standard event within normal baseline
EVT_006524,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006525,False,NORMAL,none,Standard event within normal baseline
EVT_006526,False,NORMAL,none,Standard event within normal baseline
EVT_006527,False,NORMAL,none,Standard event within normal baseline
EVT_006528,False,NORMAL,none,Standard event within normal baseline
EVT_006529,False,NORMAL,none,Standard event within normal baseline
EVT_006530,False,NORMAL,none,Standard event within normal baseline
EVT_006531,False,NORMAL,none,Standard event within normal baseline
EVT_006532,False,NORMAL,none,Standard event within normal baseline
EVT_006533,False,NORMAL,none,Standard event within normal baseline
EVT_006534,False,NORMAL,none,Standard event within normal baseline
EVT_006535,False,NORMAL,none,Standard event within normal baseline
EVT_006536,False,NORMAL,none,Standard event within normal baseline
EVT_006537,False,NORMAL,none,Standard event within normal baseline
EVT_006538,False,NORMAL,none,Standard event within normal baseline
EVT_006539,False,NORMAL,none,Standard event within normal baseline
EVT_006540,False,NORMAL,none,Standard event within normal baseline
EVT_006541,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006542,False,NORMAL,none,Standard event within normal baseline
EVT_006543,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006544,False,NORMAL,none,Standard event within normal baseline
EVT_006545,False,NORMAL,none,Standard event within normal baseline
EVT_006546,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006547,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_006548,False,NORMAL,none,Standard event within normal baseline
EVT_006549,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006550,False,NORMAL,none,Standard event within normal baseline
EVT_006551,False,NORMAL,none,Standard event within normal baseline
EVT_006552,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_006553,False,NORMAL,none,Standard event within normal baseline
EVT_006554,False,NORMAL,none,Standard event within normal baseline
EVT_006555,False,NORMAL,none,Standard event within normal baseline
EVT_006556,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_006557,False,NORMAL,none,Standard event within normal baseline
EVT_006558,False,NORMAL,none,Standard event within normal baseline
